name,artist_count,track_id,popularity,year,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Favourite Thing,1,5fetuYzSsRbXUD9xwS8nMn,0,2022,0,0.598,0.297,7,-35.334,1,0.0912,0.061,4.25e-06,0.349,0.025,73.066,audio_features,5fetuYzSsRbXUD9xwS8nMn,spotify:track:5fetuYzSsRbXUD9xwS8nMn,https://api.spotify.com/v1/tracks/5fetuYzSsRbXUD9xwS8nMn,https://api.spotify.com/v1/audio-analysis/5fetuYzSsRbXUD9xwS8nMn,326000,3
"I Earn $25,000 Every Month (Super-Charged Affirmations with Brainwave)",1,3ro0GxFHzOCILqCnrfC7sl,2,2022,0,0.509,0.0438,2,-24.051,1,0.288,0.806,0.462,0.117,0.0363,84.965,audio_features,3ro0GxFHzOCILqCnrfC7sl,spotify:track:3ro0GxFHzOCILqCnrfC7sl,https://api.spotify.com/v1/tracks/3ro0GxFHzOCILqCnrfC7sl,https://api.spotify.com/v1/audio-analysis/3ro0GxFHzOCILqCnrfC7sl,630097,4
Still with me - 윤종신 Version,1,5TKSzgnoDvuDWDGGNd7tB7,2,2022,0,0.405,0.251,2,-7.704,1,0.0339,0.951,0.00018,0.115,0.145,134.683,audio_features,5TKSzgnoDvuDWDGGNd7tB7,spotify:track:5TKSzgnoDvuDWDGGNd7tB7,https://api.spotify.com/v1/tracks/5TKSzgnoDvuDWDGGNd7tB7,https://api.spotify.com/v1/audio-analysis/5TKSzgnoDvuDWDGGNd7tB7,241467,4
Adagio / Port de Bras -A month in the Country / The Lady of the Camellias- - 6/8 8×8 - Grande Polonaise brillante précédée d'un andante spianato Es-dur Op.22,1,14Q5JhnIDBN8DgnGNJko1k,1,2022,0,0.375,0.116,7,-18.574,1,0.0404,0.981,0.939,0.104,0.0732,67.876,audio_features,14Q5JhnIDBN8DgnGNJko1k,spotify:track:14Q5JhnIDBN8DgnGNJko1k,https://api.spotify.com/v1/tracks/14Q5JhnIDBN8DgnGNJko1k,https://api.spotify.com/v1/audio-analysis/14Q5JhnIDBN8DgnGNJko1k,109587,3
Enzo,5,7Lqcht6Zp86ICFgqjP4Lsx,3,2022,1,0.787,0.728,2,-4.049,1,0.0417,0.0902,0,0.316,0.198,119.945,audio_features,7Lqcht6Zp86ICFgqjP4Lsx,spotify:track:7Lqcht6Zp86ICFgqjP4Lsx,https://api.spotify.com/v1/tracks/7Lqcht6Zp86ICFgqjP4Lsx,https://api.spotify.com/v1/audio-analysis/7Lqcht6Zp86ICFgqjP4Lsx,248043,4
Natural Renewal,1,1KDNmamZvCIugSNCj4v3Mi,0,2022,0,0.781,0.45,7,-20.76,0,0.0307,0.816,0.863,0.108,0.601,128.381,audio_features,1KDNmamZvCIugSNCj4v3Mi,spotify:track:1KDNmamZvCIugSNCj4v3Mi,https://api.spotify.com/v1/tracks/1KDNmamZvCIugSNCj4v3Mi,https://api.spotify.com/v1/audio-analysis/1KDNmamZvCIugSNCj4v3Mi,245104,4
Ancient Wisdom,1,2eXmyba3ZtSLPZbs2ODcLD,1,2022,0,0.305,0.0626,9,-21.209,0,0.0564,0.969,0.954,0.102,0.119,115.743,audio_features,2eXmyba3ZtSLPZbs2ODcLD,spotify:track:2eXmyba3ZtSLPZbs2ODcLD,https://api.spotify.com/v1/tracks/2eXmyba3ZtSLPZbs2ODcLD,https://api.spotify.com/v1/audio-analysis/2eXmyba3ZtSLPZbs2ODcLD,185118,3
Tribal Meditation,1,2N54YEv76qiD9rjQZUut7O,0,2022,0,0.702,0.334,6,-19.428,1,0.0254,0.823,0.877,0.111,0.412,137.938,audio_features,2N54YEv76qiD9rjQZUut7O,spotify:track:2N54YEv76qiD9rjQZUut7O,https://api.spotify.com/v1/tracks/2N54YEv76qiD9rjQZUut7O,https://api.spotify.com/v1/audio-analysis/2N54YEv76qiD9rjQZUut7O,228499,4
Spirit World,1,0t02DbvDBDvzhZcBMwlb8x,1,2022,0,0.534,0.296,0,-17.855,1,0.0592,0.248,0.92,0.113,0.159,67.155,audio_features,0t02DbvDBDvzhZcBMwlb8x,spotify:track:0t02DbvDBDvzhZcBMwlb8x,https://api.spotify.com/v1/tracks/0t02DbvDBDvzhZcBMwlb8x,https://api.spotify.com/v1/audio-analysis/0t02DbvDBDvzhZcBMwlb8x,232988,4
Ancestral Spirits,1,74DQrMSxTGe1soCglKj9Rp,0,2022,0,0.374,0.0564,9,-21.407,0,0.0465,0.982,0.865,0.0908,0.0744,124.948,audio_features,74DQrMSxTGe1soCglKj9Rp,spotify:track:74DQrMSxTGe1soCglKj9Rp,https://api.spotify.com/v1/tracks/74DQrMSxTGe1soCglKj9Rp,https://api.spotify.com/v1/audio-analysis/74DQrMSxTGe1soCglKj9Rp,216471,3
Deep Breathing,1,5KhzObc3wXJMmQ9fOZIVS8,0,2022,0,0.181,0.0281,8,-20.951,0,0.0382,0.971,0.00517,0.112,0.235,203.814,audio_features,5KhzObc3wXJMmQ9fOZIVS8,spotify:track:5KhzObc3wXJMmQ9fOZIVS8,https://api.spotify.com/v1/tracks/5KhzObc3wXJMmQ9fOZIVS8,https://api.spotify.com/v1/audio-analysis/5KhzObc3wXJMmQ9fOZIVS8,216471,3
Higher Awareness,1,3mqgIkndWDVFyxS004H1BC,0,2022,0,0.415,0.161,6,-16.988,1,0.0407,0.989,0.842,0.098,0.177,76.664,audio_features,3mqgIkndWDVFyxS004H1BC,spotify:track:3mqgIkndWDVFyxS004H1BC,https://api.spotify.com/v1/tracks/3mqgIkndWDVFyxS004H1BC,https://api.spotify.com/v1/audio-analysis/3mqgIkndWDVFyxS004H1BC,251435,4
Tranquil Calling,1,3E2YPKc4Px9cZigUQxSVzG,0,2022,0,0.242,0.333,11,-19.288,1,0.0424,0.976,0.972,0.123,0.379,76.954,audio_features,3E2YPKc4Px9cZigUQxSVzG,spotify:track:3E2YPKc4Px9cZigUQxSVzG,https://api.spotify.com/v1/tracks/3E2YPKc4Px9cZigUQxSVzG,https://api.spotify.com/v1/audio-analysis/3E2YPKc4Px9cZigUQxSVzG,200348,3
Ritual Gathering,1,2i03FWrks7SR6SsqbLv5zE,0,2022,0,0.181,0.0612,8,-21.456,0,0.0368,0.989,0.748,0.0909,0.118,80.973,audio_features,2i03FWrks7SR6SsqbLv5zE,spotify:track:2i03FWrks7SR6SsqbLv5zE,https://api.spotify.com/v1/tracks/2i03FWrks7SR6SsqbLv5zE,https://api.spotify.com/v1/audio-analysis/2i03FWrks7SR6SsqbLv5zE,221803,4
Under the Moon,1,3kkcgEvXSOz0BsFNUnWCOb,1,2022,0,0.217,0.436,10,-17.409,0,0.0586,0.964,0.75,0.176,0.099,135.765,audio_features,3kkcgEvXSOz0BsFNUnWCOb,spotify:track:3kkcgEvXSOz0BsFNUnWCOb,https://api.spotify.com/v1/tracks/3kkcgEvXSOz0BsFNUnWCOb,https://api.spotify.com/v1/audio-analysis/3kkcgEvXSOz0BsFNUnWCOb,182108,4
Journey to Heal,1,0YyVeaK1BmhSaL4Mdl1PLd,0,2022,0,0.488,0.16,7,-20.593,0,0.0394,0.013,0.882,0.112,0.0992,127.451,audio_features,0YyVeaK1BmhSaL4Mdl1PLd,spotify:track:0YyVeaK1BmhSaL4Mdl1PLd,https://api.spotify.com/v1/tracks/0YyVeaK1BmhSaL4Mdl1PLd,https://api.spotify.com/v1/audio-analysis/0YyVeaK1BmhSaL4Mdl1PLd,244547,4
Sacred Connections,1,7hXbjQKBvRGll44mxaCbGc,0,2022,0,0.22,0.2,5,-21.175,0,0.0403,0.987,0.955,0.101,0.0399,67.377,audio_features,7hXbjQKBvRGll44mxaCbGc,spotify:track:7hXbjQKBvRGll44mxaCbGc,https://api.spotify.com/v1/tracks/7hXbjQKBvRGll44mxaCbGc,https://api.spotify.com/v1/audio-analysis/7hXbjQKBvRGll44mxaCbGc,177471,3
Hidden Strength,1,18wZQKnaJu2o7x6YeCMOZX,1,2022,0,0.41,0.229,1,-17.602,1,0.0342,0.963,0.589,0.129,0.131,76.672,audio_features,18wZQKnaJu2o7x6YeCMOZX,spotify:track:18wZQKnaJu2o7x6YeCMOZX,https://api.spotify.com/v1/tracks/18wZQKnaJu2o7x6YeCMOZX,https://api.spotify.com/v1/audio-analysis/18wZQKnaJu2o7x6YeCMOZX,251435,4
Ono Marama Takerehāia-Ngawiri (feat. Hana Mereraiha) - Chill Mix,2,5FrxoHP0SXfrDpWpU4TEMy,14,2022,0,0.59,0.546,2,-7.681,1,0.0237,0.766,9.05e-06,0.101,0.434,103.0,audio_features,5FrxoHP0SXfrDpWpU4TEMy,spotify:track:5FrxoHP0SXfrDpWpU4TEMy,https://api.spotify.com/v1/tracks/5FrxoHP0SXfrDpWpU4TEMy,https://api.spotify.com/v1/audio-analysis/5FrxoHP0SXfrDpWpU4TEMy,227345,4
Location25,1,3pJgu4XDdWptujGlkffFvX,14,2022,1,0.879,0.474,11,-8.036,0,0.307,0.217,8.54e-06,0.076,0.869,101.943,audio_features,3pJgu4XDdWptujGlkffFvX,spotify:track:3pJgu4XDdWptujGlkffFvX,https://api.spotify.com/v1/tracks/3pJgu4XDdWptujGlkffFvX,https://api.spotify.com/v1/audio-analysis/3pJgu4XDdWptujGlkffFvX,141176,4
29 Months,1,2cCYB2WgLrqFTcxBBItAXT,5,2022,0,0.41,0.935,0,-4.288,1,0.143,0.000255,3.73e-05,0.423,0.662,170.024,audio_features,2cCYB2WgLrqFTcxBBItAXT,spotify:track:2cCYB2WgLrqFTcxBBItAXT,https://api.spotify.com/v1/tracks/2cCYB2WgLrqFTcxBBItAXT,https://api.spotify.com/v1/audio-analysis/2cCYB2WgLrqFTcxBBItAXT,156882,4
2,1,14XwMEJl5QrCBT1whASVIk,0,2022,0,0.389,0.267,11,-16.134,1,0.0392,0.0676,0.886,0.184,0.0729,169.933,audio_features,14XwMEJl5QrCBT1whASVIk,spotify:track:14XwMEJl5QrCBT1whASVIk,https://api.spotify.com/v1/tracks/14XwMEJl5QrCBT1whASVIk,https://api.spotify.com/v1/audio-analysis/14XwMEJl5QrCBT1whASVIk,114353,3
23,2,02H1Txhi3fkjBjPuzVDkEI,0,2022,1,0.936,0.302,10,-9.022,0,0.0952,0.332,0.616,0.11,0.262,125.033,audio_features,02H1Txhi3fkjBjPuzVDkEI,spotify:track:02H1Txhi3fkjBjPuzVDkEI,https://api.spotify.com/v1/tracks/02H1Txhi3fkjBjPuzVDkEI,https://api.spotify.com/v1/audio-analysis/02H1Txhi3fkjBjPuzVDkEI,212532,3
Month 2 Month,1,7e1KCVMXmWY2lAXiiQP7dV,0,2022,1,0.906,0.386,8,-11.731,1,0.189,0.331,0.00014,0.116,0.615,127.982,audio_features,7e1KCVMXmWY2lAXiiQP7dV,spotify:track:7e1KCVMXmWY2lAXiiQP7dV,https://api.spotify.com/v1/tracks/7e1KCVMXmWY2lAXiiQP7dV,https://api.spotify.com/v1/audio-analysis/7e1KCVMXmWY2lAXiiQP7dV,129241,4
Let's Let The World Know It's Here,1,4RVDtKjkSNK4E10MlF6gzV,7,2022,0,0.412,0.475,0,-11.381,1,0.0431,0.233,0,0.159,0.22,89.102,audio_features,4RVDtKjkSNK4E10MlF6gzV,spotify:track:4RVDtKjkSNK4E10MlF6gzV,https://api.spotify.com/v1/tracks/4RVDtKjkSNK4E10MlF6gzV,https://api.spotify.com/v1/audio-analysis/4RVDtKjkSNK4E10MlF6gzV,188667,4
A Memory,1,3yLXNgmiUW9NHEefQWOAJv,7,2022,0,0.461,0.174,5,-12.959,0,0.0276,0.896,7.81e-05,0.114,0.039,99.909,audio_features,3yLXNgmiUW9NHEefQWOAJv,spotify:track:3yLXNgmiUW9NHEefQWOAJv,https://api.spotify.com/v1/tracks/3yLXNgmiUW9NHEefQWOAJv,https://api.spotify.com/v1/audio-analysis/3yLXNgmiUW9NHEefQWOAJv,163500,4
204,1,6JWRGil3Fove74yr87vzgV,0,2022,0,,,,,,,,,,,,,None,,,,,
2 Months,1,2cuYRfXfGACXGcMgjlCHG1,0,2022,1,0.891,0.411,2,-8.817,1,0.37,0.257,0,0.153,0.24,129.708,audio_features,2cuYRfXfGACXGcMgjlCHG1,spotify:track:2cuYRfXfGACXGcMgjlCHG1,https://api.spotify.com/v1/tracks/2cuYRfXfGACXGcMgjlCHG1,https://api.spotify.com/v1/audio-analysis/2cuYRfXfGACXGcMgjlCHG1,157910,4
2 Months,1,3z5KvCXtXvLx9eo8YFQeFk,0,2022,0,0.437,0.402,2,-9.404,1,0.0425,0.366,0.00136,0.0931,0.612,77.625,audio_features,3z5KvCXtXvLx9eo8YFQeFk,spotify:track:3z5KvCXtXvLx9eo8YFQeFk,https://api.spotify.com/v1/tracks/3z5KvCXtXvLx9eo8YFQeFk,https://api.spotify.com/v1/audio-analysis/3z5KvCXtXvLx9eo8YFQeFk,164585,4
2 Months - Main Mix,1,1C09jHr9Mt2r8XQPf1JcNV,0,2022,0,0.76,0.597,10,-12.635,0,0.0692,0.000283,0.837,0.142,0.469,112.021,audio_features,1C09jHr9Mt2r8XQPf1JcNV,spotify:track:1C09jHr9Mt2r8XQPf1JcNV,https://api.spotify.com/v1/tracks/1C09jHr9Mt2r8XQPf1JcNV,https://api.spotify.com/v1/audio-analysis/1C09jHr9Mt2r8XQPf1JcNV,565792,4
24 MONTHS,2,3VOxUsyoV6TtkRljGIT2U2,0,2022,1,0.788,0.751,7,-4.875,1,0.117,0.0571,0,0.0949,0.647,130.0,audio_features,3VOxUsyoV6TtkRljGIT2U2,spotify:track:3VOxUsyoV6TtkRljGIT2U2,https://api.spotify.com/v1/tracks/3VOxUsyoV6TtkRljGIT2U2,https://api.spotify.com/v1/audio-analysis/3VOxUsyoV6TtkRljGIT2U2,196220,3
24 Months,2,4L9W39ONgX7dy945nm9fKu,0,2022,1,0.527,0.468,10,-10.183,0,0.473,0.082,0,0.113,0.417,151.035,audio_features,4L9W39ONgX7dy945nm9fKu,spotify:track:4L9W39ONgX7dy945nm9fKu,https://api.spotify.com/v1/tracks/4L9W39ONgX7dy945nm9fKu,https://api.spotify.com/v1/audio-analysis/4L9W39ONgX7dy945nm9fKu,161332,3
Pass 2,2,2s7pzUgi3rROES8lmv9yFg,0,2022,0,0.779,0.577,11,-8.919,0,0.172,0.216,0,0.178,0.424,110.036,audio_features,2s7pzUgi3rROES8lmv9yFg,spotify:track:2s7pzUgi3rROES8lmv9yFg,https://api.spotify.com/v1/tracks/2s7pzUgi3rROES8lmv9yFg,https://api.spotify.com/v1/audio-analysis/2s7pzUgi3rROES8lmv9yFg,125405,4
2 Months,1,3YBk4gd0anwk5Mu2QhwMcD,0,2022,0,0.437,0.402,2,-9.404,1,0.0425,0.366,0.00136,0.0931,0.612,77.625,audio_features,3YBk4gd0anwk5Mu2QhwMcD,spotify:track:3YBk4gd0anwk5Mu2QhwMcD,https://api.spotify.com/v1/tracks/3YBk4gd0anwk5Mu2QhwMcD,https://api.spotify.com/v1/audio-analysis/3YBk4gd0anwk5Mu2QhwMcD,164585,4
2 Months,1,6v00dnL5VbFE0UyPxIlefj,0,2022,0,0.737,0.917,0,-5.464,0,0.0375,0.0209,0.764,0.121,0.559,128.005,audio_features,6v00dnL5VbFE0UyPxIlefj,spotify:track:6v00dnL5VbFE0UyPxIlefj,https://api.spotify.com/v1/tracks/6v00dnL5VbFE0UyPxIlefj,https://api.spotify.com/v1/audio-analysis/6v00dnL5VbFE0UyPxIlefj,220079,4
2 Months,1,0o6GhBByLnkfaPx19sO12E,1,2022,0,0.352,0.256,9,-10.751,0,0.0313,0.91,5.66e-06,0.112,0.165,95.927,audio_features,0o6GhBByLnkfaPx19sO12E,spotify:track:0o6GhBByLnkfaPx19sO12E,https://api.spotify.com/v1/tracks/0o6GhBByLnkfaPx19sO12E,https://api.spotify.com/v1/audio-analysis/0o6GhBByLnkfaPx19sO12E,274014,4
2 months,1,5xx6w5d4P301H1yoaPJL6q,0,2022,1,0.899,0.536,1,-6.302,1,0.0394,0.00972,0.00186,0.0899,0.678,140.011,audio_features,5xx6w5d4P301H1yoaPJL6q,spotify:track:5xx6w5d4P301H1yoaPJL6q,https://api.spotify.com/v1/tracks/5xx6w5d4P301H1yoaPJL6q,https://api.spotify.com/v1/audio-analysis/5xx6w5d4P301H1yoaPJL6q,82286,4
2 Months,1,2aEWraLGaER6U0x0ycqvJH,0,2022,0,0.61,0.401,2,-9.79,1,0.0353,0.271,0.000588,0.0914,0.666,82.069,audio_features,2aEWraLGaER6U0x0ycqvJH,spotify:track:2aEWraLGaER6U0x0ycqvJH,https://api.spotify.com/v1/tracks/2aEWraLGaER6U0x0ycqvJH,https://api.spotify.com/v1/audio-analysis/2aEWraLGaER6U0x0ycqvJH,165585,4
24 Months,2,4lziBNDcdD9rme7hdxAZcE,0,2022,0,0.439,0.324,2,-13.32,1,0.0362,0.801,1.97e-05,0.516,0.61,111.325,audio_features,4lziBNDcdD9rme7hdxAZcE,spotify:track:4lziBNDcdD9rme7hdxAZcE,https://api.spotify.com/v1/tracks/4lziBNDcdD9rme7hdxAZcE,https://api.spotify.com/v1/audio-analysis/4lziBNDcdD9rme7hdxAZcE,136297,3
Month or 2,2,0ErZl7iqb9XiWzVgt8iX73,0,2022,1,0.872,0.439,10,-9.661,1,0.0736,0.0313,0,0.0981,0.248,139.959,audio_features,0ErZl7iqb9XiWzVgt8iX73,spotify:track:0ErZl7iqb9XiWzVgt8iX73,https://api.spotify.com/v1/tracks/0ErZl7iqb9XiWzVgt8iX73,https://api.spotify.com/v1/audio-analysis/0ErZl7iqb9XiWzVgt8iX73,142054,4
22 Months,1,6eVH4d4slc2hL92yYMc9xT,0,2022,1,0.624,0.471,1,-12.158,1,0.657,0.00293,1.04e-05,0.0735,0.283,162.059,audio_features,6eVH4d4slc2hL92yYMc9xT,spotify:track:6eVH4d4slc2hL92yYMc9xT,https://api.spotify.com/v1/tracks/6eVH4d4slc2hL92yYMc9xT,https://api.spotify.com/v1/audio-analysis/6eVH4d4slc2hL92yYMc9xT,202789,4
24 Months,2,3L7vSKIojmuCfjBakWHnh8,0,2022,1,0.309,0.509,5,-11.452,0,0.21,0.736,0,0.082,0.24,177.783,audio_features,3L7vSKIojmuCfjBakWHnh8,spotify:track:3L7vSKIojmuCfjBakWHnh8,https://api.spotify.com/v1/tracks/3L7vSKIojmuCfjBakWHnh8,https://api.spotify.com/v1/audio-analysis/3L7vSKIojmuCfjBakWHnh8,255915,3
6 Months,2,3dlCamNLgt9A4iCefB7A97,0,2022,1,0.887,0.331,1,-9.041,1,0.527,0.0718,0,0.237,0.263,119.949,audio_features,3dlCamNLgt9A4iCefB7A97,spotify:track:3dlCamNLgt9A4iCefB7A97,https://api.spotify.com/v1/tracks/3dlCamNLgt9A4iCefB7A97,https://api.spotify.com/v1/audio-analysis/3dlCamNLgt9A4iCefB7A97,120047,4
Month Off,1,51ciTwiQ93lcbhkaP1iDzO,0,2022,1,0.898,0.254,1,-11.819,1,0.612,0.118,9.88e-06,0.11,0.067,148.938,audio_features,51ciTwiQ93lcbhkaP1iDzO,spotify:track:51ciTwiQ93lcbhkaP1iDzO,https://api.spotify.com/v1/tracks/51ciTwiQ93lcbhkaP1iDzO,https://api.spotify.com/v1/audio-analysis/51ciTwiQ93lcbhkaP1iDzO,156849,4
Elsa 21 Months,2,787eaSJHs5wlsx8xFjWImw,0,2022,0,0.53,0.886,0,-8.094,1,0.0302,0.0155,0.852,0.27,0.59,140.019,audio_features,787eaSJHs5wlsx8xFjWImw,spotify:track:787eaSJHs5wlsx8xFjWImw,https://api.spotify.com/v1/tracks/787eaSJHs5wlsx8xFjWImw,https://api.spotify.com/v1/audio-analysis/787eaSJHs5wlsx8xFjWImw,180000,4
Elsa 22 Months,2,7fJkWVe9r1OUmhkeQCQfOD,0,2022,0,0.451,0.952,5,-7.969,1,0.0411,0.0018,0.924,0.0757,0.295,139.974,audio_features,7fJkWVe9r1OUmhkeQCQfOD,spotify:track:7fJkWVe9r1OUmhkeQCQfOD,https://api.spotify.com/v1/tracks/7fJkWVe9r1OUmhkeQCQfOD,https://api.spotify.com/v1/audio-analysis/7fJkWVe9r1OUmhkeQCQfOD,180002,4
Elsa 23 Months,2,1JbaEQsYnqsd8zvqOETEVW,0,2022,0,0.574,0.866,7,-8.096,1,0.0321,0.0163,0.93,0.0283,0.153,140.013,audio_features,1JbaEQsYnqsd8zvqOETEVW,spotify:track:1JbaEQsYnqsd8zvqOETEVW,https://api.spotify.com/v1/tracks/1JbaEQsYnqsd8zvqOETEVW,https://api.spotify.com/v1/audio-analysis/1JbaEQsYnqsd8zvqOETEVW,180000,4
Elsa 24 Months,2,4kMj5rqbX6wqbqKgYkdckl,0,2022,0,0.505,0.898,2,-6.634,0,0.0303,5.03e-05,0.82,0.13,0.282,140.0,audio_features,4kMj5rqbX6wqbqKgYkdckl,spotify:track:4kMj5rqbX6wqbqKgYkdckl,https://api.spotify.com/v1/tracks/4kMj5rqbX6wqbqKgYkdckl,https://api.spotify.com/v1/audio-analysis/4kMj5rqbX6wqbqKgYkdckl,180000,4
Elsa 25 Months,2,5isfkhQ0zuoYx7brIQgOg0,0,2022,0,0.481,0.973,0,-7.812,1,0.06,0.00205,0.865,0.103,0.245,140.008,audio_features,5isfkhQ0zuoYx7brIQgOg0,spotify:track:5isfkhQ0zuoYx7brIQgOg0,https://api.spotify.com/v1/tracks/5isfkhQ0zuoYx7brIQgOg0,https://api.spotify.com/v1/audio-analysis/5isfkhQ0zuoYx7brIQgOg0,180000,4
Elsa 20 Months,2,3MqLNViyHGbBP3nxiCtt1r,0,2022,0,0.525,0.939,0,-7.279,1,0.0285,0.00128,0.93,0.661,0.173,140.002,audio_features,3MqLNViyHGbBP3nxiCtt1r,spotify:track:3MqLNViyHGbBP3nxiCtt1r,https://api.spotify.com/v1/tracks/3MqLNViyHGbBP3nxiCtt1r,https://api.spotify.com/v1/audio-analysis/3MqLNViyHGbBP3nxiCtt1r,178286,4
20 piece,1,0XeXq4t41SwgltHJRUEOUJ,0,2022,1,0.89,0.421,8,-11.855,1,0.0806,0.00424,0.935,0.117,0.733,139.915,audio_features,0XeXq4t41SwgltHJRUEOUJ,spotify:track:0XeXq4t41SwgltHJRUEOUJ,https://api.spotify.com/v1/tracks/0XeXq4t41SwgltHJRUEOUJ,https://api.spotify.com/v1/audio-analysis/0XeXq4t41SwgltHJRUEOUJ,113659,4
Birthday Month,1,6SBNVidCqJnmBLOVC7DfYu,0,2022,1,0.515,0.729,11,-9.022,0,0.396,0.0195,0,0.0614,0.84,80.7,audio_features,6SBNVidCqJnmBLOVC7DfYu,spotify:track:6SBNVidCqJnmBLOVC7DfYu,https://api.spotify.com/v1/tracks/6SBNVidCqJnmBLOVC7DfYu,https://api.spotify.com/v1/audio-analysis/6SBNVidCqJnmBLOVC7DfYu,234353,4
2 Months Out,1,28yynoZveaC8M1ad9KgIYq,0,2022,1,0.822,0.574,1,-10.318,1,0.28,0.00193,0,0.108,0.206,175.009,audio_features,28yynoZveaC8M1ad9KgIYq,spotify:track:28yynoZveaC8M1ad9KgIYq,https://api.spotify.com/v1/tracks/28yynoZveaC8M1ad9KgIYq,https://api.spotify.com/v1/audio-analysis/28yynoZveaC8M1ad9KgIYq,178021,4
2 Month Coma,1,1VEqAzWZEfIhNY3wqH85rq,0,2022,1,0.288,0.885,3,-5.21,1,0.11,0.0583,0,0.217,0.354,163.495,audio_features,1VEqAzWZEfIhNY3wqH85rq,spotify:track:1VEqAzWZEfIhNY3wqH85rq,https://api.spotify.com/v1/tracks/1VEqAzWZEfIhNY3wqH85rq,https://api.spotify.com/v1/audio-analysis/1VEqAzWZEfIhNY3wqH85rq,159512,4
2 months Out,1,4Ib3IL8ISHK6LniZ9a3ijN,0,2022,1,0.674,0.764,5,-1.805,0,0.24,0.0728,0.00014,0.355,0.49,129.882,audio_features,4Ib3IL8ISHK6LniZ9a3ijN,spotify:track:4Ib3IL8ISHK6LniZ9a3ijN,https://api.spotify.com/v1/tracks/4Ib3IL8ISHK6LniZ9a3ijN,https://api.spotify.com/v1/audio-analysis/4Ib3IL8ISHK6LniZ9a3ijN,112039,4
2 Woods,1,5wfGBxH8OSfY9wak93Jd35,0,2022,1,0.597,0.598,9,-8.649,1,0.164,0.00381,0,0.129,0.0929,139.767,audio_features,5wfGBxH8OSfY9wak93Jd35,spotify:track:5wfGBxH8OSfY9wak93Jd35,https://api.spotify.com/v1/tracks/5wfGBxH8OSfY9wak93Jd35,https://api.spotify.com/v1/audio-analysis/5wfGBxH8OSfY9wak93Jd35,164571,4
2.4.6,1,4X03gtD2Kzxy3lMDV5OnVZ,0,2022,0,0.67,0.522,9,-10.711,0,0.0281,0.524,0.45,0.107,0.393,106.988,audio_features,4X03gtD2Kzxy3lMDV5OnVZ,spotify:track:4X03gtD2Kzxy3lMDV5OnVZ,https://api.spotify.com/v1/tracks/4X03gtD2Kzxy3lMDV5OnVZ,https://api.spotify.com/v1/audio-analysis/4X03gtD2Kzxy3lMDV5OnVZ,180561,4
NATURE 2,1,6QsJNCd8d5G7YlX7R7AyCX,0,2022,0,0.267,0.778,11,-4.994,1,0.0538,0.304,0.129,0.305,0.498,157.177,audio_features,6QsJNCd8d5G7YlX7R7AyCX,spotify:track:6QsJNCd8d5G7YlX7R7AyCX,https://api.spotify.com/v1/tracks/6QsJNCd8d5G7YlX7R7AyCX,https://api.spotify.com/v1/audio-analysis/6QsJNCd8d5G7YlX7R7AyCX,325914,3
Death 2 Cupid,1,6oSWBsYKN4vioTlpDwza3s,0,2022,1,0.757,0.623,1,-5.768,0,0.134,0.0535,0,0.104,0.607,81.019,audio_features,6oSWBsYKN4vioTlpDwza3s,spotify:track:6oSWBsYKN4vioTlpDwza3s,https://api.spotify.com/v1/tracks/6oSWBsYKN4vioTlpDwza3s,https://api.spotify.com/v1/audio-analysis/6oSWBsYKN4vioTlpDwza3s,165926,4
28 Days,1,542asUU02Y7YtV7Y9GrW7Q,0,2022,0,0.507,0.0433,5,-19.076,0,0.0497,0.91,0.00304,0.0775,0.0878,140.464,audio_features,542asUU02Y7YtV7Y9GrW7Q,spotify:track:542asUU02Y7YtV7Y9GrW7Q,https://api.spotify.com/v1/tracks/542asUU02Y7YtV7Y9GrW7Q,https://api.spotify.com/v1/audio-analysis/542asUU02Y7YtV7Y9GrW7Q,279683,4
Run to you,2,0Klc6h1A5dJy0DXVTZr0hO,0,2022,0,0.717,0.556,2,-8.75,1,0.0426,0.0223,0,0.226,0.155,102.979,audio_features,0Klc6h1A5dJy0DXVTZr0hO,spotify:track:0Klc6h1A5dJy0DXVTZr0hO,https://api.spotify.com/v1/tracks/0Klc6h1A5dJy0DXVTZr0hO,https://api.spotify.com/v1/audio-analysis/0Klc6h1A5dJy0DXVTZr0hO,188738,4
Man Of The Month,1,4JQpasufCbO7pGcSbGhq1X,0,2022,1,0.523,0.445,1,-11.994,1,0.146,0.0136,0,0.236,0.376,89.142,audio_features,4JQpasufCbO7pGcSbGhq1X,spotify:track:4JQpasufCbO7pGcSbGhq1X,https://api.spotify.com/v1/tracks/4JQpasufCbO7pGcSbGhq1X,https://api.spotify.com/v1/audio-analysis/4JQpasufCbO7pGcSbGhq1X,129985,5
Someday,2,6yP4h7PqRt70vEx79Sewlp,0,2022,0,0.676,0.721,2,-4.374,1,0.0457,0.105,0,0.219,0.67,129.995,audio_features,6yP4h7PqRt70vEx79Sewlp,spotify:track:6yP4h7PqRt70vEx79Sewlp,https://api.spotify.com/v1/tracks/6yP4h7PqRt70vEx79Sewlp,https://api.spotify.com/v1/audio-analysis/6yP4h7PqRt70vEx79Sewlp,208956,4
