name,artist_count,track_id,popularity,year,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Gehenna,1,2jeNlGJSVFPK3pNrl5hBfu,0,2024,0,0.394,0.852,0,-6.606,0,0.0448,0.634,0.00528,0.0712,0.425,90.005,audio_features,2jeNlGJSVFPK3pNrl5hBfu,spotify:track:2jeNlGJSVFPK3pNrl5hBfu,https://api.spotify.com/v1/tracks/2jeNlGJSVFPK3pNrl5hBfu,https://api.spotify.com/v1/audio-analysis/2jeNlGJSVFPK3pNrl5hBfu,194247,4
I'm 황유 - Instrumental,1,3MhJLLn50N3cUPCqgUy79K,0,2024,0,0.778,0.387,5,-8.187,0,0.0339,0.59,0.877,0.123,0.0816,89.955,audio_features,3MhJLLn50N3cUPCqgUy79K,spotify:track:3MhJLLn50N3cUPCqgUy79K,https://api.spotify.com/v1/tracks/3MhJLLn50N3cUPCqgUy79K,https://api.spotify.com/v1/audio-analysis/3MhJLLn50N3cUPCqgUy79K,194000,4
I'm 황유,1,3kGKzjqnUOVYHStkGJ6zOE,0,2024,0,0.463,0.604,0,-4.925,0,0.185,0.741,2.65e-06,0.13,0.272,179.607,audio_features,3kGKzjqnUOVYHStkGJ6zOE,spotify:track:3kGKzjqnUOVYHStkGJ6zOE,https://api.spotify.com/v1/tracks/3kGKzjqnUOVYHStkGJ6zOE,https://api.spotify.com/v1/audio-analysis/3kGKzjqnUOVYHStkGJ6zOE,194000,4
Countdown to Joy: New Year's and Christmas' Anthem of 12 months,1,7p7eM2a6dzUIrLBkHLS5FU,0,2024,0,0.852,0.496,0,-7.938,1,0.0502,0.344,1.24e-05,0.24,0.861,120.001,audio_features,7p7eM2a6dzUIrLBkHLS5FU,spotify:track:7p7eM2a6dzUIrLBkHLS5FU,https://api.spotify.com/v1/tracks/7p7eM2a6dzUIrLBkHLS5FU,https://api.spotify.com/v1/audio-analysis/7p7eM2a6dzUIrLBkHLS5FU,100049,4
Still Good Months & Bad Months,1,0Z7wO1HaTh8pGW7peHZeE2,0,2024,1,0.59,0.74,5,-7.61,0,0.371,0.261,0,0.121,0.399,74.826,audio_features,0Z7wO1HaTh8pGW7peHZeE2,spotify:track:0Z7wO1HaTh8pGW7peHZeE2,https://api.spotify.com/v1/tracks/0Z7wO1HaTh8pGW7peHZeE2,https://api.spotify.com/v1/audio-analysis/0Z7wO1HaTh8pGW7peHZeE2,218337,4
November,1,74Qa6acQJd9CoqvEfH4ijJ,0,2024,0,0.471,0.291,0,-13.011,1,0.0649,0.399,0.939,0.112,0.373,108.5,audio_features,74Qa6acQJd9CoqvEfH4ijJ,spotify:track:74Qa6acQJd9CoqvEfH4ijJ,https://api.spotify.com/v1/tracks/74Qa6acQJd9CoqvEfH4ijJ,https://api.spotify.com/v1/audio-analysis/74Qa6acQJd9CoqvEfH4ijJ,231147,3
February,1,1JOwjX36XQZzyVCGfZLN9v,0,2024,0,0.633,0.495,6,-16.4,1,0.034,0.0167,0.957,0.19,0.537,103.004,audio_features,1JOwjX36XQZzyVCGfZLN9v,spotify:track:1JOwjX36XQZzyVCGfZLN9v,https://api.spotify.com/v1/tracks/1JOwjX36XQZzyVCGfZLN9v,https://api.spotify.com/v1/audio-analysis/1JOwjX36XQZzyVCGfZLN9v,227968,4
Spit of regret to water all,1,2pgGdM4REom7Du14BjQ27L,1,2024,0,0.415,0.855,7,-11.123,1,0.307,0.00756,0.856,0.113,0.0844,123.984,audio_features,2pgGdM4REom7Du14BjQ27L,spotify:track:2pgGdM4REom7Du14BjQ27L,https://api.spotify.com/v1/tracks/2pgGdM4REom7Du14BjQ27L,https://api.spotify.com/v1/audio-analysis/2pgGdM4REom7Du14BjQ27L,383234,4
September,1,3OCM2sOMcvTbqZI3gZr5Oc,0,2024,0,0.675,0.127,8,-20.066,1,0.0468,0.863,0.965,0.113,0.207,101.007,audio_features,3OCM2sOMcvTbqZI3gZr5Oc,spotify:track:3OCM2sOMcvTbqZI3gZr5Oc,https://api.spotify.com/v1/tracks/3OCM2sOMcvTbqZI3gZr5Oc,https://api.spotify.com/v1/audio-analysis/3OCM2sOMcvTbqZI3gZr5Oc,232747,4
April,1,3WvkJwg1pt1KyQhJc5IFgN,0,2024,0,0.714,0.151,10,-16.367,1,0.128,0.0473,0.837,0.105,0.241,94.988,audio_features,3WvkJwg1pt1KyQhJc5IFgN,spotify:track:3WvkJwg1pt1KyQhJc5IFgN,https://api.spotify.com/v1/tracks/3WvkJwg1pt1KyQhJc5IFgN,https://api.spotify.com/v1/audio-analysis/3WvkJwg1pt1KyQhJc5IFgN,248149,4
Endless gate (desire),1,7EGizkW4HQHI2WnINbcX4N,1,2024,0,0.715,0.579,7,-12.688,1,0.0397,0.311,0.937,0.131,0.0537,124.004,audio_features,7EGizkW4HQHI2WnINbcX4N,spotify:track:7EGizkW4HQHI2WnINbcX4N,https://api.spotify.com/v1/tracks/7EGizkW4HQHI2WnINbcX4N,https://api.spotify.com/v1/audio-analysis/7EGizkW4HQHI2WnINbcX4N,398000,4
March,1,3PAVa1HNxNu8ALIjqBRCuc,0,2024,0,0.79,0.0766,5,-17.643,1,0.0353,0.637,0.849,0.106,0.387,160.032,audio_features,3PAVa1HNxNu8ALIjqBRCuc,spotify:track:3PAVa1HNxNu8ALIjqBRCuc,https://api.spotify.com/v1/tracks/3PAVa1HNxNu8ALIjqBRCuc,https://api.spotify.com/v1/audio-analysis/3PAVa1HNxNu8ALIjqBRCuc,290795,4
December,1,3kutuIWeBtE7AcHtMv2I6d,0,2024,0,0.663,0.314,5,-22.075,0,0.0404,0.567,0.883,0.117,0.267,116.005,audio_features,3kutuIWeBtE7AcHtMv2I6d,spotify:track:3kutuIWeBtE7AcHtMv2I6d,https://api.spotify.com/v1/tracks/3kutuIWeBtE7AcHtMv2I6d,https://api.spotify.com/v1/audio-analysis/3kutuIWeBtE7AcHtMv2I6d,202987,4
May,1,1jbWXCh4xq5txWBPoS1fuc,0,2024,0,0.696,0.108,10,-24.195,0,0.0357,0.777,0.939,0.0936,0.346,119.999,audio_features,1jbWXCh4xq5txWBPoS1fuc,spotify:track:1jbWXCh4xq5txWBPoS1fuc,https://api.spotify.com/v1/tracks/1jbWXCh4xq5txWBPoS1fuc,https://api.spotify.com/v1/audio-analysis/1jbWXCh4xq5txWBPoS1fuc,391787,4
October,1,43QBhQPrG3QdWxNyCVOyus,0,2024,0,0.808,0.369,11,-15.047,0,0.105,0.173,0.872,0.124,0.977,112.009,audio_features,43QBhQPrG3QdWxNyCVOyus,spotify:track:43QBhQPrG3QdWxNyCVOyus,https://api.spotify.com/v1/tracks/43QBhQPrG3QdWxNyCVOyus,https://api.spotify.com/v1/audio-analysis/43QBhQPrG3QdWxNyCVOyus,208725,4
July,1,1gu9g3l5hFQc7YttlqS1vP,0,2024,0,0.719,0.26,1,-20.682,0,0.374,0.245,0.916,0.11,0.186,157.984,audio_features,1gu9g3l5hFQc7YttlqS1vP,spotify:track:1gu9g3l5hFQc7YttlqS1vP,https://api.spotify.com/v1/tracks/1gu9g3l5hFQc7YttlqS1vP,https://api.spotify.com/v1/audio-analysis/1gu9g3l5hFQc7YttlqS1vP,293589,4
June,1,5lynrdbPxQJvuamMhan4I5,0,2024,0,0.843,0.269,1,-18.366,0,0.0704,0.582,0.953,0.111,0.11,146.002,audio_features,5lynrdbPxQJvuamMhan4I5,spotify:track:5lynrdbPxQJvuamMhan4I5,https://api.spotify.com/v1/tracks/5lynrdbPxQJvuamMhan4I5,https://api.spotify.com/v1/audio-analysis/5lynrdbPxQJvuamMhan4I5,317845,4
August,1,3uDlydwVrEE5yMbNM9GtuK,0,2024,0,0.84,0.126,2,-18.107,1,0.0504,0.86,0.955,0.109,0.223,125.992,audio_features,3uDlydwVrEE5yMbNM9GtuK,spotify:track:3uDlydwVrEE5yMbNM9GtuK,https://api.spotify.com/v1/tracks/3uDlydwVrEE5yMbNM9GtuK,https://api.spotify.com/v1/audio-analysis/3uDlydwVrEE5yMbNM9GtuK,370197,4
January,1,1cumqWX0Jb9QhbES3kyrn7,0,2024,0,0.777,0.57,11,-15.708,0,0.0358,0.000527,0.824,0.149,0.286,115.993,audio_features,1cumqWX0Jb9QhbES3kyrn7,spotify:track:1cumqWX0Jb9QhbES3kyrn7,https://api.spotify.com/v1/tracks/1cumqWX0Jb9QhbES3kyrn7,https://api.spotify.com/v1/audio-analysis/1cumqWX0Jb9QhbES3kyrn7,202453,4
"Italian Lesson with Calming Tropical Beach Ambience: Learn Italian Days and Months, Pt. 1",1,4athVricpvuS1gRhn5qohq,0,2024,0,0.712,0.473,5,-15.116,1,0.94,0.82,0,0.695,0.342,73.985,audio_features,4athVricpvuS1gRhn5qohq,spotify:track:4athVricpvuS1gRhn5qohq,https://api.spotify.com/v1/tracks/4athVricpvuS1gRhn5qohq,https://api.spotify.com/v1/audio-analysis/4athVricpvuS1gRhn5qohq,67307,4
"Italian Lesson with Calming Tropical Beach Ambience: Learn Italian Days and Months, Pt. 11",1,4xi0NwB3vlXbfqMPTZYzVH,0,2024,0,0.667,0.485,10,-12.914,0,0.8,0.823,0,0.27,0.244,87.211,audio_features,4xi0NwB3vlXbfqMPTZYzVH,spotify:track:4xi0NwB3vlXbfqMPTZYzVH,https://api.spotify.com/v1/tracks/4xi0NwB3vlXbfqMPTZYzVH,https://api.spotify.com/v1/audio-analysis/4xi0NwB3vlXbfqMPTZYzVH,67216,3
"Italian Lesson with Calming Tropical Beach Ambience: Learn Italian Days and Months, Pt. 16",1,7kkbHnmKk65c67VulnVXuH,0,2024,0,0.596,0.531,5,-11.552,1,0.961,0.765,0,0.682,0.347,205.837,audio_features,7kkbHnmKk65c67VulnVXuH,spotify:track:7kkbHnmKk65c67VulnVXuH,https://api.spotify.com/v1/tracks/7kkbHnmKk65c67VulnVXuH,https://api.spotify.com/v1/audio-analysis/7kkbHnmKk65c67VulnVXuH,62728,4
"Italian Lesson with Calming Tropical Beach Ambience: Learn Italian Days and Months, Pt. 14",1,1AEsx7KlbnYx0R46EC8rpm,0,2024,0,0.636,0.644,8,-11.996,1,0.927,0.773,0,0.7,0.15,128.989,audio_features,1AEsx7KlbnYx0R46EC8rpm,spotify:track:1AEsx7KlbnYx0R46EC8rpm,https://api.spotify.com/v1/tracks/1AEsx7KlbnYx0R46EC8rpm,https://api.spotify.com/v1/audio-analysis/1AEsx7KlbnYx0R46EC8rpm,67307,4
"Italian Lesson with Calming Tropical Beach Ambience: Learn Italian Days and Months, Pt. 10",1,3HNyNAnam95tKva5CALcXa,0,2024,0,0.652,0.481,9,-13.094,0,0.879,0.777,0,0.6,0.337,78.372,audio_features,3HNyNAnam95tKva5CALcXa,spotify:track:3HNyNAnam95tKva5CALcXa,https://api.spotify.com/v1/tracks/3HNyNAnam95tKva5CALcXa,https://api.spotify.com/v1/audio-analysis/3HNyNAnam95tKva5CALcXa,62728,5
"Italian Lesson with Calming Tropical Beach Ambience: Learn Italian Days and Months, Pt. 15",1,5qigBVIPNOYGjSmIk5EDdp,0,2024,0,0.704,0.552,5,-11.591,1,0.912,0.787,0,0.529,0.171,104.332,audio_features,5qigBVIPNOYGjSmIk5EDdp,spotify:track:5qigBVIPNOYGjSmIk5EDdp,https://api.spotify.com/v1/tracks/5qigBVIPNOYGjSmIk5EDdp,https://api.spotify.com/v1/audio-analysis/5qigBVIPNOYGjSmIk5EDdp,69597,4
"Italian Lesson with Calming Tropical Beach Ambience: Learn Italian Days and Months, Pt. 12",1,78qzzpgRlMywUJr1Judgxc,0,2024,0,0.724,0.41,5,-12.239,1,0.902,0.828,0,0.527,0.358,80.09,audio_features,78qzzpgRlMywUJr1Judgxc,spotify:track:78qzzpgRlMywUJr1Judgxc,https://api.spotify.com/v1/tracks/78qzzpgRlMywUJr1Judgxc,https://api.spotify.com/v1/audio-analysis/78qzzpgRlMywUJr1Judgxc,72802,4
"Italian Lesson with Calming Tropical Beach Ambience: Learn Italian Days and Months, Pt. 17",1,3498MLkq1HqAl4w07H4F8S,0,2024,0,0.73,0.664,1,-12.309,1,0.938,0.781,0,0.167,0.286,82.117,audio_features,3498MLkq1HqAl4w07H4F8S,spotify:track:3498MLkq1HqAl4w07H4F8S,https://api.spotify.com/v1/tracks/3498MLkq1HqAl4w07H4F8S,https://api.spotify.com/v1/audio-analysis/3498MLkq1HqAl4w07H4F8S,87545,4
"Italian Lesson with Calming Tropical Beach Ambience: Learn Italian Days and Months, Pt. 13",1,6PwOVlS4x5TN31uRk8ppXL,0,2024,0,0.717,0.609,1,-12.65,0,0.942,0.816,0,0.433,0.274,81.524,audio_features,6PwOVlS4x5TN31uRk8ppXL,spotify:track:6PwOVlS4x5TN31uRk8ppXL,https://api.spotify.com/v1/tracks/6PwOVlS4x5TN31uRk8ppXL,https://api.spotify.com/v1/audio-analysis/6PwOVlS4x5TN31uRk8ppXL,64468,3
French Language Quiz: Do You Know the Numbers from 1 to 10?,1,1jbZ9pDTVKyUMVw9QovhvT,0,2024,0,0.801,0.0112,10,-18.217,1,0.102,0.0255,1.23e-06,0.298,0.527,79.472,audio_features,1jbZ9pDTVKyUMVw9QovhvT,spotify:track:1jbZ9pDTVKyUMVw9QovhvT,https://api.spotify.com/v1/tracks/1jbZ9pDTVKyUMVw9QovhvT,https://api.spotify.com/v1/audio-analysis/1jbZ9pDTVKyUMVw9QovhvT,49000,3
The Lusty Month of May (made popular by 'Camelot') [backing version],1,7LoX055Yp2jgXIMomn8vIZ,0,2024,0,0.785,0.349,5,-9.26,1,0.153,0.953,0.865,0.159,0.599,112.404,audio_features,7LoX055Yp2jgXIMomn8vIZ,spotify:track:7LoX055Yp2jgXIMomn8vIZ,https://api.spotify.com/v1/tracks/7LoX055Yp2jgXIMomn8vIZ,https://api.spotify.com/v1/audio-analysis/7LoX055Yp2jgXIMomn8vIZ,188745,4
Gunslinger,1,7yF8Q1GkUk3xRQi1rHeMo1,0,2024,0,0.389,0.636,8,-15.253,1,0.33,0.171,0.79,0.325,0.255,95.085,audio_features,7yF8Q1GkUk3xRQi1rHeMo1,spotify:track:7yF8Q1GkUk3xRQi1rHeMo1,https://api.spotify.com/v1/tracks/7yF8Q1GkUk3xRQi1rHeMo1,https://api.spotify.com/v1/audio-analysis/7yF8Q1GkUk3xRQi1rHeMo1,126811,4
Leo's Love,1,2GLPIqeZH6puyHnjUSkUWZ,0,2024,0,0.709,0.582,0,-10.82,0,0.144,0.533,0.0718,0.28,0.942,80.052,audio_features,2GLPIqeZH6puyHnjUSkUWZ,spotify:track:2GLPIqeZH6puyHnjUSkUWZ,https://api.spotify.com/v1/tracks/2GLPIqeZH6puyHnjUSkUWZ,https://api.spotify.com/v1/audio-analysis/2GLPIqeZH6puyHnjUSkUWZ,189646,4
Chaos Out West,1,1vFO3qTygKVFooeKbwyTNa,0,2024,0,0.444,0.855,2,-10.734,1,0.227,0.94,0.849,0.828,0.37,89.78,audio_features,1vFO3qTygKVFooeKbwyTNa,spotify:track:1vFO3qTygKVFooeKbwyTNa,https://api.spotify.com/v1/tracks/1vFO3qTygKVFooeKbwyTNa,https://api.spotify.com/v1/audio-analysis/1vFO3qTygKVFooeKbwyTNa,106342,4
The Night,1,2EfSRlfAX0i2Gs6lRuCI7G,0,2024,0,0.859,0.793,10,-6.182,0,0.3,0.0686,0.223,0.147,0.61,90.016,audio_features,2EfSRlfAX0i2Gs6lRuCI7G,spotify:track:2EfSRlfAX0i2Gs6lRuCI7G,https://api.spotify.com/v1/tracks/2EfSRlfAX0i2Gs6lRuCI7G,https://api.spotify.com/v1/audio-analysis/2EfSRlfAX0i2Gs6lRuCI7G,203824,4
Awe,1,49ZCyBBouFSmbzcymlt01Y,0,2024,0,0.583,0.545,2,-6.931,1,0.11,0.864,0.417,0.203,0.522,80.739,audio_features,49ZCyBBouFSmbzcymlt01Y,spotify:track:49ZCyBBouFSmbzcymlt01Y,https://api.spotify.com/v1/tracks/49ZCyBBouFSmbzcymlt01Y,https://api.spotify.com/v1/audio-analysis/49ZCyBBouFSmbzcymlt01Y,136319,4
Oh Yeah Yeah,1,4P14VNQPqRoB0NWO2xrdhf,0,2024,0,0.592,0.433,1,-11.076,0,0.0742,0.364,0.008,0.626,0.812,87.929,audio_features,4P14VNQPqRoB0NWO2xrdhf,spotify:track:4P14VNQPqRoB0NWO2xrdhf,https://api.spotify.com/v1/tracks/4P14VNQPqRoB0NWO2xrdhf,https://api.spotify.com/v1/audio-analysis/4P14VNQPqRoB0NWO2xrdhf,115750,4
Praise,1,46KYrxzZCFcamDgGRziEwq,0,2024,0,0.514,0.188,5,-14.279,1,0.0371,0.916,0.956,0.131,0.312,79.995,audio_features,46KYrxzZCFcamDgGRziEwq,spotify:track:46KYrxzZCFcamDgGRziEwq,https://api.spotify.com/v1/tracks/46KYrxzZCFcamDgGRziEwq,https://api.spotify.com/v1/audio-analysis/46KYrxzZCFcamDgGRziEwq,116250,4
Tell Me Baby,1,5O9vXs9gDe7ZbtJp5oKp2W,0,2024,0,0.529,0.592,6,-11.863,0,0.0413,0.933,0.898,0.675,0.534,82.094,audio_features,5O9vXs9gDe7ZbtJp5oKp2W,spotify:track:5O9vXs9gDe7ZbtJp5oKp2W,https://api.spotify.com/v1/tracks/5O9vXs9gDe7ZbtJp5oKp2W,https://api.spotify.com/v1/audio-analysis/5O9vXs9gDe7ZbtJp5oKp2W,130556,4
Together,1,0Z7yEcOykA50NQT5wx77Hc,0,2024,0,0.688,0.531,7,-10.093,1,0.0393,0.00304,0.000628,0.208,0.58,80.987,audio_features,0Z7yEcOykA50NQT5wx77Hc,spotify:track:0Z7yEcOykA50NQT5wx77Hc,https://api.spotify.com/v1/tracks/0Z7yEcOykA50NQT5wx77Hc,https://api.spotify.com/v1/audio-analysis/0Z7yEcOykA50NQT5wx77Hc,169500,4
A Little Boy's Dream,1,16QU5LF2n2f7UYTFtW1nPc,0,2024,0,0.591,0.712,11,-8.316,0,0.149,0.343,0.000392,0.619,0.505,68.92,audio_features,16QU5LF2n2f7UYTFtW1nPc,spotify:track:16QU5LF2n2f7UYTFtW1nPc,https://api.spotify.com/v1/tracks/16QU5LF2n2f7UYTFtW1nPc,https://api.spotify.com/v1/audio-analysis/16QU5LF2n2f7UYTFtW1nPc,225008,4
One Dark and Stormy Night,1,2U4tTVQHJ3L2vQUA4zXBPv,0,2024,0,0.569,0.694,8,-8.72,0,0.183,0.608,0.766,0.92,0.527,77.104,audio_features,2U4tTVQHJ3L2vQUA4zXBPv,spotify:track:2U4tTVQHJ3L2vQUA4zXBPv,https://api.spotify.com/v1/tracks/2U4tTVQHJ3L2vQUA4zXBPv,https://api.spotify.com/v1/audio-analysis/2U4tTVQHJ3L2vQUA4zXBPv,114375,4
Let Us Do It,1,2PDnHiBb5mUCmGM3jH4vCi,0,2024,0,0.627,0.822,11,-6.6,1,0.131,0.368,0.287,0.378,0.37,79.986,audio_features,2PDnHiBb5mUCmGM3jH4vCi,spotify:track:2PDnHiBb5mUCmGM3jH4vCi,https://api.spotify.com/v1/tracks/2PDnHiBb5mUCmGM3jH4vCi,https://api.spotify.com/v1/audio-analysis/2PDnHiBb5mUCmGM3jH4vCi,218676,4
My Ray Of Hope,1,7KADGIFRx1pnBu23FXsgxi,0,2024,0,0.529,0.67,7,-6.847,1,0.0721,0.822,3.88e-06,0.865,0.944,80.276,audio_features,7KADGIFRx1pnBu23FXsgxi,spotify:track:7KADGIFRx1pnBu23FXsgxi,https://api.spotify.com/v1/tracks/7KADGIFRx1pnBu23FXsgxi,https://api.spotify.com/v1/audio-analysis/7KADGIFRx1pnBu23FXsgxi,128438,4
Jazz Club,1,394n8FeQ3uEN7RQF4xqDt1,0,2024,0,0.863,0.179,1,-16.847,1,0.347,0.486,0.029,0.524,0.406,90.943,audio_features,394n8FeQ3uEN7RQF4xqDt1,spotify:track:394n8FeQ3uEN7RQF4xqDt1,https://api.spotify.com/v1/tracks/394n8FeQ3uEN7RQF4xqDt1,https://api.spotify.com/v1/audio-analysis/394n8FeQ3uEN7RQF4xqDt1,114546,4
Warm and Cozy,1,7zyrRLsdiUBpXrhbELHRnJ,0,2024,0,0.49,0.54,6,-10.111,1,0.294,0.152,0.362,0.139,0.856,83.671,audio_features,7zyrRLsdiUBpXrhbELHRnJ,spotify:track:7zyrRLsdiUBpXrhbELHRnJ,https://api.spotify.com/v1/tracks/7zyrRLsdiUBpXrhbELHRnJ,https://api.spotify.com/v1/audio-analysis/7zyrRLsdiUBpXrhbELHRnJ,129018,5
Every Minute and Hour,1,4kOGmE0RKr3bCwX1Wei6Pl,0,2024,0,0.689,0.629,5,-5.266,0,0.0406,0.844,0.55,0.245,0.929,112.739,audio_features,4kOGmE0RKr3bCwX1Wei6Pl,spotify:track:4kOGmE0RKr3bCwX1Wei6Pl,https://api.spotify.com/v1/tracks/4kOGmE0RKr3bCwX1Wei6Pl,https://api.spotify.com/v1/audio-analysis/4kOGmE0RKr3bCwX1Wei6Pl,181469,3
E Komo Mai,1,5z3KB9gB74PhMrqxUnKrIw,0,2024,0,0.516,0.36,10,-10.698,0,0.232,0.692,0.424,0.0931,0.768,89.077,audio_features,5z3KB9gB74PhMrqxUnKrIw,spotify:track:5z3KB9gB74PhMrqxUnKrIw,https://api.spotify.com/v1/tracks/5z3KB9gB74PhMrqxUnKrIw,https://api.spotify.com/v1/audio-analysis/5z3KB9gB74PhMrqxUnKrIw,138216,4
Cold Day,1,28pVyiuzvydBfQXPC7Z9cC,0,2024,0,0.839,0.778,8,-4.801,1,0.0404,0.301,0.67,0.354,0.671,85.111,audio_features,28pVyiuzvydBfQXPC7Z9cC,spotify:track:28pVyiuzvydBfQXPC7Z9cC,https://api.spotify.com/v1/tracks/28pVyiuzvydBfQXPC7Z9cC,https://api.spotify.com/v1/audio-analysis/28pVyiuzvydBfQXPC7Z9cC,188423,4
Lace Em' Up,1,7HyuLBQe67EhPi9LN3kGqn,0,2024,0,0.713,0.629,10,-8.687,1,0.221,0.5,0.451,0.179,0.716,86.92,audio_features,7HyuLBQe67EhPi9LN3kGqn,spotify:track:7HyuLBQe67EhPi9LN3kGqn,https://api.spotify.com/v1/tracks/7HyuLBQe67EhPi9LN3kGqn,https://api.spotify.com/v1/audio-analysis/7HyuLBQe67EhPi9LN3kGqn,235812,4
Are You Taking Jazz?,1,7G9PwYUPzrUodCLbL5Y7bJ,0,2024,0,0.553,0.422,8,-8.804,1,0.058,0.197,0.782,0.0565,0.0466,87.035,audio_features,7G9PwYUPzrUodCLbL5Y7bJ,spotify:track:7G9PwYUPzrUodCLbL5Y7bJ,https://api.spotify.com/v1/tracks/7G9PwYUPzrUodCLbL5Y7bJ,https://api.spotify.com/v1/audio-analysis/7G9PwYUPzrUodCLbL5Y7bJ,106562,4
Curse The Moon,1,58rTmUdxxpC4QcmEdppbsF,0,2024,0,0.797,0.696,11,-12.819,0,0.0399,0.405,0.465,0.398,0.965,136.019,audio_features,58rTmUdxxpC4QcmEdppbsF,spotify:track:58rTmUdxxpC4QcmEdppbsF,https://api.spotify.com/v1/tracks/58rTmUdxxpC4QcmEdppbsF,https://api.spotify.com/v1/audio-analysis/58rTmUdxxpC4QcmEdppbsF,125750,4
Beauty,1,7ywCvQBdHCgpdck1LyuHb3,0,2024,0,0.522,0.683,7,-9.788,1,0.0903,0.0142,0.0785,0.108,0.673,81.919,audio_features,7ywCvQBdHCgpdck1LyuHb3,spotify:track:7ywCvQBdHCgpdck1LyuHb3,https://api.spotify.com/v1/tracks/7ywCvQBdHCgpdck1LyuHb3,https://api.spotify.com/v1/audio-analysis/7ywCvQBdHCgpdck1LyuHb3,131602,4
Don't Stop The Music,1,4jWA0i0YHQ81qXtykG730T,0,2024,0,0.555,0.408,1,-11.899,0,0.0606,0.626,0.864,0.103,0.278,110.029,audio_features,4jWA0i0YHQ81qXtykG730T,spotify:track:4jWA0i0YHQ81qXtykG730T,https://api.spotify.com/v1/tracks/4jWA0i0YHQ81qXtykG730T,https://api.spotify.com/v1/audio-analysis/4jWA0i0YHQ81qXtykG730T,175780,4
Chanbara - Instrumental,1,3myESX0RcdyVAkdN5XMvKh,0,2024,0,0.293,0.501,5,-10.87,0,0.236,0.808,0.494,0.815,0.773,75.257,audio_features,3myESX0RcdyVAkdN5XMvKh,spotify:track:3myESX0RcdyVAkdN5XMvKh,https://api.spotify.com/v1/tracks/3myESX0RcdyVAkdN5XMvKh,https://api.spotify.com/v1/audio-analysis/3myESX0RcdyVAkdN5XMvKh,200134,4
Badly,1,40px70bDIWcytp3Vl0qaGP,0,2024,0,0.403,0.809,11,-7.794,1,0.0719,0.842,0.958,0.78,0.768,139.825,audio_features,40px70bDIWcytp3Vl0qaGP,spotify:track:40px70bDIWcytp3Vl0qaGP,https://api.spotify.com/v1/tracks/40px70bDIWcytp3Vl0qaGP,https://api.spotify.com/v1/audio-analysis/40px70bDIWcytp3Vl0qaGP,133830,4
Morning,1,4QKgqhIZKBWbeuOJVd5lpx,0,2024,0,0.674,0.597,1,-7.571,1,0.358,0.242,0.855,0.289,0.708,78.915,audio_features,4QKgqhIZKBWbeuOJVd5lpx,spotify:track:4QKgqhIZKBWbeuOJVd5lpx,https://api.spotify.com/v1/tracks/4QKgqhIZKBWbeuOJVd5lpx,https://api.spotify.com/v1/audio-analysis/4QKgqhIZKBWbeuOJVd5lpx,75838,4
Think Of me For All You Need,1,0oz0REqN96zIJic0KNuLYx,0,2024,0,0.687,0.561,1,-9.217,1,0.0524,0.148,0.00264,0.125,0.424,140.2,audio_features,0oz0REqN96zIJic0KNuLYx,spotify:track:0oz0REqN96zIJic0KNuLYx,https://api.spotify.com/v1/tracks/0oz0REqN96zIJic0KNuLYx,https://api.spotify.com/v1/audio-analysis/0oz0REqN96zIJic0KNuLYx,154897,4
Kōkō,1,4FkPVoMTYVo6h161THDRAI,0,2024,0,0.354,0.893,6,-8.978,1,0.178,0.917,0.733,0.695,0.618,149.067,audio_features,4FkPVoMTYVo6h161THDRAI,spotify:track:4FkPVoMTYVo6h161THDRAI,https://api.spotify.com/v1/tracks/4FkPVoMTYVo6h161THDRAI,https://api.spotify.com/v1/audio-analysis/4FkPVoMTYVo6h161THDRAI,89764,1
Onna-Bugeisha - Instrumental,1,1Iwi9do6ZDnHyQtyUieZ4S,0,2024,0,0.442,0.603,2,-12.745,1,0.366,0.103,0.919,0.438,0.512,84.93,audio_features,1Iwi9do6ZDnHyQtyUieZ4S,spotify:track:1Iwi9do6ZDnHyQtyUieZ4S,https://api.spotify.com/v1/tracks/1Iwi9do6ZDnHyQtyUieZ4S,https://api.spotify.com/v1/audio-analysis/1Iwi9do6ZDnHyQtyUieZ4S,119866,4
洞窟の中で2ヶ月過ぎた,1,1WfnuPn9RduqQ6d2v5GV0r,0,2024,0,0.578,0.845,5,-6.28,1,0.0497,0.00522,0.76,0.642,0.452,120.018,audio_features,1WfnuPn9RduqQ6d2v5GV0r,spotify:track:1WfnuPn9RduqQ6d2v5GV0r,https://api.spotify.com/v1/tracks/1WfnuPn9RduqQ6d2v5GV0r,https://api.spotify.com/v1/audio-analysis/1WfnuPn9RduqQ6d2v5GV0r,81580,4
2 much,1,4lj4Dik6czA2D6rFTKBOaV,21,2024,1,0.663,0.232,7,-20.16,1,0.334,0.00366,0,0.112,0.166,145.08,audio_features,4lj4Dik6czA2D6rFTKBOaV,spotify:track:4lj4Dik6czA2D6rFTKBOaV,https://api.spotify.com/v1/tracks/4lj4Dik6czA2D6rFTKBOaV,https://api.spotify.com/v1/audio-analysis/4lj4Dik6czA2D6rFTKBOaV,197174,4
